relative_path,size_bytes,size_mib,sha256,media_kind,priority,drive_action,duplicate_of
renders/v11_patch_r6/segments/0023_S013_03.mp4,3532370,3.37,66aadbe2b755a7d5d9b174cada895e00b86e3241f63bb4912826be1d2280ffd8,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0024_S013_04.mp4,185084,0.18,31aaf89c3ce00c3cff0c61961202eb6535a8e481067db6d235906a29dccc3c20,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0025_S014_01.mp4,4362465,4.16,3fa23ec117ccd70d7d5100eac50d0f950a7d3e8a7c8e86d75567d707bd13dafd,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0026_S014_02.mp4,4305891,4.11,841d683512bfd4ad5e7d593649a2461c6846b25b3d59eeb1d059938c289d51b1,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0027_S014_03.mp4,4293329,4.09,361060f35e534962794719627eb3b2f996983ff416226e87d8fedcb261ff2fc2,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0028_S014_04.mp4,217905,0.21,855aa0692fc2a504d8113f83e12bd2dbbbdab9bc52f8e45e6ad33a734391335f,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0029_S015_01.mp4,4282366,4.08,64636ec7a3dba6b231e70bcddf0454343786a8d2048d054727c22c7ff0cc08a1,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0030_S016_01.mp4,670156,0.64,d40878d005eadd0ec09416368455103d2e27ce4efaadc0b7ea81ff8d09872b70,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0031_S017_01.mp4,6355919,6.06,977bd0000215aec3ec096ddb3102112c6b2f70b00a51cfe194bd9d8773ed91b7,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0032_S017_02.mp4,196873,0.19,2112a5b26b6c26e02fb46dd9e20469dbf7a4449b897e2201b41ed741d1012bbd,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0033_S018_01.mp4,166463,0.16,0638b2911c64003052c5a92958ec0926390bff2fb1bf1bec1273feba47fac36c,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0034_S019_01.mp4,172681,0.16,c05d63ee9edeb23067892ab659cfe02831a1a82c8c59cdde2d4c25edb53c55fd,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0035_S020_01.mp4,130674,0.12,440eb88388eab400839eab128ff80296abe7507c0b9e169410e922355be6537c,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0036_S021_01.mp4,4586726,4.37,9e659243a94d32cc4c50abe616b7b38e2fcf7792fc8832aee7e566a2cd40e4cf,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0037_S022_01.mp4,305333,0.29,25fb1f4090af7a03d24aab31f217ea852e5a0ab142c1475d6e94491789aaaec4,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0038_S023_01.mp4,507763,0.48,4fd3e1b61c2a063f088e98bd43a4bebe7f1879bc365153a79cd81102a2c95d98,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0039_S023_02.mp4,173584,0.17,e867b905cdae964cc5984470f67d369f4efa72c1c2cd576da6710d6219743325,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0040_S023_03.mp4,3832876,3.66,9e944bf34721dbb744f6424077bb684cb20ee7b128ad126e6a5dd6e40a5dc1bb,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0041_S023_04.mp4,3822141,3.65,4ad265163c3becc9eb5f5f526628a903e5ac344e8be8c1fccc9d0a1d6220f174,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0042_S024_01.mp4,98958,0.09,7839cef5eb1bb5c636a580175dd798b02a8aaa179a9284ba829851a95448218b,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0043_S025_01.mp4,898813,0.86,f605141851fb931b230cb6fda107bae43fbd98e05d37bc137a52477f26618a9d,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0044_S026_01.mp4,6731247,6.42,167196efbea17e5ce409e2a892b5c3098722fefeddc76d4f92cad783ea5ab46e,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0045_S027_01.mp4,261634,0.25,3891e2a3f4d2abc84133425373e65827be8915b7137099a6286979a9d9f295d2,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0046_S028_01.mp4,3431241,3.27,858b3e1795711b9d99dde38f516db8abc28371478f217c3433542fdc401e6184,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0047_S029_01.mp4,220116,0.21,a680e09113878367530129a1a0f949469010babed8bda57b48a2a075095e86ae,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0048_S030_01.mp4,4383884,4.18,3eaa493ce2d4cb5f004b0053fb5249bc198c898ebd2ef9b7d2582a353a4542b6,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0049_S031_01.mp4,4674487,4.46,bcc48c1c5e4b3bb0987edb2dc9bb64f61028de671c9e9594d98b38978751e0b3,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0050_S032_01.mp4,301953,0.29,6eb815176f29b1dc843969ba4d6ca8f32d95162b8762aae801b577e5b752d973,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0051_S033_01.mp4,3797783,3.62,7fbb8cfe8d1aa66c79ebd2f876cf9829588d3d278c4f2824696e6eb0329ad2eb,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0052_S033_02.mp4,3359662,3.20,b331e240fcd9b8b7f6e7fed1701387e24b1a9d7ff6876fba4ac54eae3291392c,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0053_S033_03.mp4,3803260,3.63,fc5844d33e19e7165ec2dc9c528937f111e552d84f8c7d70297cfd6a12eaea26,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0054_S034_01.mp4,329790,0.31,09af7e1c3b052f339241a5ad97b68b245f7345ac861110a0f0713ee22730d5af,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0055_S035_01.mp4,3395762,3.24,dbecdba93a16ffe1e2226bbe1262b0a843297ea4712810e48ffcd73ab859eb08,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0056_S035_02.mp4,3362503,3.21,f48d20c60651842d74c76358a7e28f36878363fa05fc5f3be35bd25f45b76a01,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0057_S035_03.mp4,3378360,3.22,99389eb98597b79ea85e4547e4c822cbd65214f2e97d3a15b6e879d398256fa1,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0058_S036_01.mp4,301619,0.29,7e0cae6eb9bcd55df813db850a7e7cfa625b19fe013d38c78f4fb3dd5f240061,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0059_S037_01.mp4,2922478,2.79,43feaf59973a1f7bd181a281843d1f6eb4166dcceb5651e0aecb0088c8b526c5,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0060_S037_02.mp4,169058,0.16,76497cb4375334bb4480bd534f88c6946c8655c1cc597c4e47bd1de3ca7792fd,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0061_S037_03.mp4,4022187,3.84,3b543bf7336ad77577e3bb12d679a40a328cc69563e2a4348ffd31914e1dd2f6,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0062_S037_04.mp4,4028552,3.84,8441f76ad4014b13a332e6f33c685340359f037cd914299070a61926145e15a0,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0063_S038_01.mp4,245015,0.23,8dbf898d066b0bb2600791642bed80bdeeab5677f48a01e486f5000903cde66a,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0064_S038_02.mp4,6357249,6.06,6fe7534f02818d8951362b5f94a28122009484acfedf6bda9acb09b038fd0aac,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0065_S038_03.mp4,6357312,6.06,e88d607cd113089db3014cc2fc464e214849892a1bb91160bcfb0d51181cc958,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0066_S038_04.mp4,6362247,6.07,8197eb87d8fa1c0c554d7eb7ce55d9f1c99c6aef7af2bd1ee34c5b3d72a10db0,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0067_S039_01.mp4,179455,0.17,be720c56af1a707ad579d89b42a5d54daf05c2876fe88da41f7692914a6c7cc8,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0068_S040_01.mp4,2348357,2.24,c24bddf93f93e51615fa8a4e844584c72198e85b1568df94b1574071d66b1a52,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0069_S041_01.mp4,160286,0.15,d4f184a3831d0ebab132ae52267614401a04bd0cc12d6e0d9d36cf60a40e42e9,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0070_S041_02.mp4,3802706,3.63,94ce93bd90e41c9f856e6217c590d316146545eaf8f360359e5474026d8a2c28,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0071_S041_03.mp4,4176273,3.98,e603a274c2f619da7f559690c856e0e5ba7e3c25119db1876bf48f48eeed9573,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0072_S042_01.mp4,650456,0.62,c475105d584423b29979fc0c2f5719b728c4b2f6bba49e5a7c8b787b54645d52,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0073_S043_01.mp4,4990894,4.76,487bd7e4e492a002334a9db296d2d38291d44368a36e847db509af6d333cdc6a,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0074_S044_01.mp4,4276913,4.08,e6a698722d72f58f284c0683d2748fc07ddc8e2253ef17f09e74ea89630bf3ba,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0075_S045_01.mp4,5297184,5.05,fb640304965998d3631f521bfedd09def919e27e3753d61104b816f56eab5006,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0076_S045_02.mp4,5765129,5.50,54edf55152544f6b424d1afcd5f2e570221d729b081d1fcce4468dd7b5a98787,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0077_S046_01.mp4,7481924,7.14,37c47ca7ee4a0bbee9245e455e295318e06e63ae3f67100be8e653be2a206ec9,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0078_S047_01.mp4,6897336,6.58,b14dd184aad9fd5f3bf8a28f8c1b67fb377c1fe5a83249d31a0986e17c29d701,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0079_S048_01.mp4,1030242,0.98,f933ed392105be1c9c83ab79ad79d68399cb013754bd900212785a9dcac3422d,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0080_S049_01.mp4,4734513,4.52,d4fa2c981eac8611951e47df8f911371e34d5377b3c3d542bbf322f304f18c93,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0081_S050_01.mp4,2315410,2.21,1018b2454d1ca4dd72f8071e821df2490885fb98c69138f4e729b9a3ebe98b77,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0082_S051_01.mp4,2497224,2.38,29bc70165e34e10e56bdfb451a2f5e54b6c023d59d54426f91aeb997d500cba7,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0083_S051_02.mp4,254378,0.24,4c15ed222f090b0f0b9c394bd421a560a82708dc55702fbd12d798a1e8df1f52,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0084_S052_01.mp4,5077632,4.84,f0c10bdfbce1d970877ff497058dac2b42600b23b3215df4268c6892618b0571,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0085_S052_02.mp4,5066823,4.83,ff736c09e682f2b03f31b43bccc2553f4c5c0bc86c24e0fbcc6078c406a193f5,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0086_S052_03.mp4,5076310,4.84,97412b17049ca3378e92903d6542ad8be6d4f6c6e39d112875c5d5c6bb3ab19e,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0087_S052_04.mp4,150206,0.14,a2b004841183adc2f10adc56970cd3014245a1a4a6ef08340ba5d9ae5e1141d9,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0088_S052_05.mp4,146805,0.14,2650c5b6eec72d324f93ff3a6a991c697e6b7c80fb0a8503e12c139eb81c7253,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0089_S053_01.mp4,129075,0.12,69aad87decb1e7512fe14f2b972a0651261decfbf5bc04a4b16b9532196d24ed,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0090_S054_01.mp4,179446,0.17,c7fbb80b54e73c400a22c1f54e1a153eb15ec19434a875465402fa29d5b06c2a,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0091_S054_02.mp4,215710,0.21,805d8b20a2d6a848eaf95de4811db4d2b0623d0ecb6c80afaf60c1f5a69ad1d4,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0092_S055_01.mp4,8433399,8.04,cd01b09e8c8f098ca3450be481117d67d4042bcfa083ff81489d0b1a3527f5f3,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0093_S055_02.mp4,291785,0.28,dfc9443f9ba473cdbdce5ed9331ed3f31bbad2253151c025f0ef7ec04ff62bdc,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0094_S056_01.mp4,713994,0.68,ed0ed6c8a1f66ec573e493f0333554265e8d94aff93da90bb409c12c37503a8d,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0095_S057_01.mp4,3793668,3.62,f4cff9fed19f3d9b3d4ee59a147f3e891c96d74581682499fa9867c24791cff7,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0096_S057_02.mp4,4295304,4.10,36ce8f23151367fd9654b16e7b802a33bea974c12e3b8debeea9dbfcd7a2021c,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0097_S057_03.mp4,181327,0.17,d6fb7547f8f7467b7c3979d13286c58d1bf13c7cf59b4b6dad54d17c51635c0c,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0098_S058_01.mp4,264146,0.25,29a758c53df0a30c9fe5d84bd1fb664be2ee738653413e2ff74378ab4e0ae06b,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0099_S058_02.mp4,6903535,6.58,9138d820bba02ae7638cbdc43fec844b7a7541549ca5e35d68200afcbd17cc36,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0100_S059_01.mp4,235860,0.22,bbabf475b8ea904f8fdd3c4e513c50af189e28a104fec932a80e6e9b5f545fc3,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0101_S059_02.mp4,177384,0.17,9c2a18b7beff7b4d1c3eb0b0f41dbb7da13ee7a1b7b7d6b2d261aa3c4aeccf46,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0102_S060_01.mp4,4205778,4.01,97477424bd4b1d2061ad8df96c9d1e8dbf19b05b7d4707260551dd5314542176,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0103_S060_02.mp4,4220062,4.02,12b65146fa524f5381f0629da05c24a9376a33e5aaab3bf64401ef6f29805a8c,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0104_S061_01.mp4,137202,0.13,234741d38de0ba4192e37b138f2ecf5ad4c065a67c4152f3813cd71079bbdd9c,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0105_S062_01.mp4,5132120,4.89,d8b3744770853e6cb8f0b1f173933d2770c07196ffef7adc6d619a2a1de35f31,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0106_S063_01.mp4,6085417,5.80,df0e040cfdf816ef306f0faf61117a5fd02ac602b7591db1f58e2702111f3bcc,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0107_S063_02.mp4,6037027,5.76,88ebb2c25d2dff1248d428953dd23e94d4bb3724e5073f766ac42aa04c0968da,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0108_S063_03.mp4,6037769,5.76,227cb39b7eb5c013def2adfeee4a4c377ca1a40b2107ad38544ea88239d48faa,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0109_S064_01.mp4,429730,0.41,7af1261dd89ecec90603e5f46c5c17e471de7c3c6c29b535c388147ecffc9471,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0110_S065_01.mp4,5055895,4.82,ab5232635124b4dc86c01068f189d048b079dea9f1865e7a644c751c20fb0382,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0111_S065_02.mp4,5213176,4.97,4a2be675f9a1be868e9f7bb6efc2e6b6b416c4a15948c5508bef1a777098b889,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0112_S066_01.mp4,4164342,3.97,5bb83854fbb54fb534e92d2665d768dfaf811d1fb132b45ffaa71f9a94135c09,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0113_S067_01.mp4,5147632,4.91,ec675e7e26a65315e65ebfbb3d5e87ea08b096f3939de0fbd2af0c73e40450c8,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0114_S067_02.mp4,5804370,5.54,0ae63d949e0c27e448d90deb417e19bc66a048e5ac1907af528f5d9a92fe7b98,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0115_S068_01.mp4,384270,0.37,31ac4206bc1fd5c080ff92c9d57bde5aeec77e58475168acec1992469208d929,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0116_S069_01.mp4,2285112,2.18,6b8b98310daff1986a9339960a9186d3d13910c10c8f74e9fa7f08b975756219,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0117_S070_01.mp4,547433,0.52,232e5ae6f8ffa6a4a4cf9d98f43a8e04b6ea969e56a09db08ce8b7669e883021,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0118_S071_01.mp4,4397485,4.19,101cb936c645443f9d9584903eb4dfbe9c9fb81ec33e79b89e2d1a7a4bdbd45d,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0119_S071_02.mp4,4962653,4.73,0ab5d6d3d930a9fdc7335a14072fdb46f7182b8a225736ae468ea0124b1b3e09,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0120_S072_01.mp4,4567576,4.36,e47e4c55a770de7f322ea486db35c7c360b20f30f76d1afc0dae7f8533d37bdc,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0121_S072_02.mp4,3208616,3.06,1e73836c34d42ec2666087f7c21218e31da5bc47636885b360b90f948b9c43d8,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0122_S073_01.mp4,4445546,4.24,c6288f91d572fd6dddf9a5445dfeac08620c28be03aa17609a4ee29dc4943be0,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0123_S073_02.mp4,4393945,4.19,5bd92dd97824a8243daa8a8740989a938a5b5b55462e1845409a70602538effe,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0124_S074_01.mp4,317276,0.30,65ff12e9179171c6a633cc488e2d02ff6ab3e7ff936239a406779d7fa570cd83,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0125_S075_01.mp4,172327,0.16,8b6bfae6ab8060defd60af98a83a1b91289663118bb72d2601eee20235336740,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0126_S076_01.mp4,241960,0.23,87c24c0afb152989a297b84a83f61ed97c4a608cadd618cea231ebffbe830a19,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0127_S077_01.mp4,316978,0.30,88655696d71f4aca4c2c10e55a683b1621d55c96369029dc5cbbeb28c98228fb,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0128_S077_02.mp4,5662166,5.40,38b5cd163f30f4db75ba3012a1aebd2ab84dddcc6d8c5201ccc50c0095206601,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
